"Product Name","Quantity","Sell Price","Date Sold","Product Category"
"Small Granite Sausages","99","$10.77","07/24/2023","Granite"
"Oriental Concrete Bacon","43","$985.49","10/29/2023","Frozen"
"Bespoke Fresh Sausages","24","$598.80","12/22/2023","Granite"
"Fantastic Concrete Fish","75","$392.79","10/25/2023","Concrete"
"Licensed Concrete Sausages","20","$449.26","07/08/2023","Metal"
"Intelligent Metal Ball","39","$670.19","01/30/2024","Concrete"
"Handcrafted Granite Ball","30","$158.75","02/03/2024","Frozen"
"Fantastic Granite Table","5","$340.20","05/02/2023","Plastic"
"Unbranded Plastic Bike","14","$968.58","05/16/2023","Bronze"
"Incredible Cotton Bike","3","$669.76","03/06/2024","Rubber"
"Recycled Granite Fish","69","$184.28","04/23/2023","Plastic"
"Tasty Metal Car","66","$930.13","04/25/2023","Metal"
"Rustic Rubber Pants","74","$18.85","11/28/2023","Soft"
"Licensed Soft Towels","20","$356.60","07/21/2023","Plastic"
"Incredible Plastic Computer","25","$530.42","04/13/2024","Bronze"
"Small Frozen Ball","99","$886.83","09/22/2023","Concrete"
"Small Granite Car","63","$397.43","05/14/2023","Granite"
"Unbranded Soft Fish","21","$837.66","11/26/2023","Frozen"
"Handmade Plastic Mouse","78","$148.58","03/27/2023","Frozen"
"Electronic Frozen Hat","29","$714.61","09/29/2023","Metal"
"Rustic Wooden Hat","16","$941.86","01/14/2024","Granite"
"Rustic Bronze Soap","45","$208.82","08/16/2023","Rubber"
"Generic Soft Bacon","53","$849.20","02/25/2024","Wooden"
"Unbranded Steel Pizza","4","$447.30","12/31/2022","Fresh"
"Oriental Soft Car","94","$815.33","02/25/2024","Fresh"
"Practical Frozen Hat","16","$523.66","10/05/2023","Plastic"
"Luxurious Fresh Pizza","19","$655.97","05/10/2023","Cotton"
"Modern Steel Table","3","$126.42","02/14/2024","Steel"
"Electronic Plastic Bacon","40","$29.06","12/22/2022","Rubber"
"Bespoke Concrete Chips","59","$193.91","02/06/2023","Wooden"
"Bespoke Cotton Pants","19","$811.36","10/02/2023","Soft"
"Refined Cotton Chips","95","$784.35","10/04/2023","Concrete"
"Fantastic Fresh Chips","53","$269.39","01/28/2024","Fresh"
"Handcrafted Frozen Sausages","88","$782.23","05/01/2023","Wooden"
"Handmade Plastic Chair","39","$345.09","09/28/2023","Wooden"
"Intelligent Bronze Tuna","97","$287.56","04/11/2023","Cotton"
"Sleek Cotton Pizza","47","$675.31","10/06/2023","Steel"
"Unbranded Metal Chips","55","$540.97","01/12/2024","Fresh"
"Rustic Cotton Pizza","100","$514.89","01/15/2023","Plastic"
"Modern Soft Table","58","$618.40","02/22/2024","Granite"
"Incredible Plastic Tuna","72","$106.50","11/13/2023","Concrete"
"Oriental Granite Ball","53","$781.56","01/01/2023","Concrete"
"Modern Soft Bacon","79","$280.21","12/28/2023","Soft"
"Modern Soft Sausages","45","$953.09","02/15/2024","Frozen"
"Ergonomic Wooden Ball","52","$301.94","10/11/2023","Plastic"
"Incredible Rubber Chips","17","$246.10","05/05/2023","Frozen"
"Generic Cotton Soap","91","$88.41","01/17/2023","Steel"
"Handmade Concrete Chicken","57","$635.32","02/04/2024","Concrete"
"Oriental Soft Gloves","80","$876.89","08/29/2023","Frozen"
"Electronic Steel Sausages","100","$646.87","06/07/2023","Steel"
"Gorgeous Steel Gloves","64","$120.19","04/15/2023","Bronze"
"Refined Wooden Pants","37","$870.74","02/27/2023","Wooden"
"Modern Metal Chicken","12","$938.21","07/16/2023","Cotton"
"Generic Cotton Keyboard","10","$518.54","09/23/2023","Bronze"
"Oriental Cotton Gloves","86","$56.55","10/21/2023","Granite"
"Unbranded Cotton Car","57","$901.13","06/16/2023","Metal"
"Luxurious Frozen Shirt","2","$196.44","03/12/2024","Granite"
"Rustic Metal Towels","19","$551.14","04/03/2024","Cotton"
"Refined Rubber Sausages","68","$89.34","10/02/2023","Steel"
"Refined Granite Pants","26","$877.60","02/23/2024","Fresh"
"Sleek Granite Computer","37","$732.68","08/07/2023","Concrete"
"Fantastic Metal Towels","87","$668.90","06/28/2023","Soft"
"Sleek Frozen Cheese","77","$941.41","03/20/2023","Frozen"
"Luxurious Steel Soap","27","$286.52","02/08/2024","Concrete"
"Recycled Plastic Mouse","56","$235.31","10/17/2023","Frozen"
"Practical Frozen Mouse","82","$163.62","09/24/2023","Steel"
"Incredible Cotton Keyboard","37","$783.80","10/09/2023","Steel"
"Practical Steel Soap","29","$793.88","08/06/2023","Steel"
"Awesome Metal Sausages","96","$99.84","04/15/2023","Concrete"
"Unbranded Granite Computer","65","$378.43","09/06/2023","Metal"
"Fantastic Cotton Shoes","49","$871.76","01/09/2023","Cotton"
"Luxurious Plastic Sausages","75","$325.61","10/09/2023","Metal"
"Gorgeous Plastic Tuna","59","$302.87","09/25/2023","Rubber"
"Incredible Rubber Ball","34","$97.43","08/07/2023","Cotton"
"Bespoke Metal Keyboard","58","$593.87","04/21/2023","Bronze"
"Intelligent Bronze Chair","16","$610.53","03/11/2024","Plastic"
"Awesome Metal Sausages","48","$778.00","12/29/2022","Wooden"
"Practical Rubber Chicken","95","$792.60","05/03/2023","Plastic"
"Bespoke Fresh Sausages","19","$911.07","02/05/2024","Wooden"
"Tasty Frozen Gloves","17","$380.69","08/12/2023","Metal"
"Tasty Cotton Chicken","7","$189.43","11/05/2023","Steel"
"Electronic Wooden Computer","65","$871.36","12/08/2023","Metal"
"Refined Granite Hat","8","$305.47","12/31/2022","Frozen"
"Small Fresh Soap","100","$693.95","07/23/2023","Steel"
"Refined Rubber Salad","26","$208.15","10/16/2023","Metal"
"Practical Frozen Table","96","$191.12","01/08/2024","Soft"
"Luxurious Bronze Table","20","$486.25","04/03/2023","Bronze"
"Unbranded Metal Shirt","86","$670.49","09/07/2023","Granite"
"Gorgeous Cotton Sausages","19","$666.99","01/15/2024","Plastic"
"Tasty Granite Towels","3","$885.47","05/25/2023","Rubber"
"Refined Cotton Hat","53","$854.02","08/14/2023","Wooden"
"Electronic Concrete Towels","84","$760.23","03/31/2024","Granite"
"Oriental Cotton Soap","55","$325.89","04/21/2023","Cotton"
"Gorgeous Soft Cheese","38","$96.82","07/08/2023","Fresh"
"Bespoke Steel Table","50","$311.21","07/15/2023","Soft"
"Electronic Cotton Mouse","32","$65.69","03/28/2024","Steel"
"Rustic Fresh Salad","75","$185.73","11/21/2023","Granite"
"Electronic Bronze Gloves","86","$461.97","02/13/2024","Rubber"
"Elegant Fresh Chicken","23","$980.46","04/05/2024","Frozen"
"Gorgeous Soft Shoes","75","$935.10","10/07/2023","Frozen"
"Modern Plastic Ball","75","$642.46","02/03/2024","Plastic"
"Recycled Metal Tuna","47","$516.95","03/14/2023","Steel"
"Unbranded Granite Pants","84","$919.77","10/05/2023","Metal"
"Fantastic Metal Mouse","52","$954.47","04/04/2024","Concrete"
"Tasty Steel Salad","91","$99.59","10/19/2023","Plastic"
"Rustic Wooden Pants","35","$923.36","04/22/2024","Wooden"
"Gorgeous Bronze Shirt","81","$909.23","04/09/2024","Fresh"
"Modern Frozen Chair","11","$575.70","01/31/2023","Cotton"
"Oriental Metal Gloves","35","$319.00","03/19/2023","Frozen"
"Elegant Frozen Chicken","6","$164.13","06/08/2023","Bronze"
"Tasty Wooden Keyboard","8","$36.84","01/15/2024","Metal"
"Gorgeous Bronze Salad","14","$137.28","09/19/2023","Frozen"
"Oriental Concrete Computer","45","$561.56","01/07/2024","Rubber"
"Modern Cotton Bike","16","$732.37","06/21/2023","Soft"
"Small Fresh Chair","77","$208.37","12/23/2023","Soft"
"Rustic Metal Fish","46","$473.06","03/05/2023","Soft"
"Awesome Bronze Chair","58","$889.39","07/08/2023","Wooden"
"Modern Frozen Keyboard","88","$809.02","01/17/2023","Concrete"
"Gorgeous Soft Chicken","60","$582.07","01/20/2023","Rubber"
"Tasty Bronze Bacon","12","$724.49","10/26/2023","Rubber"
"Oriental Granite Fish","42","$114.43","03/27/2023","Metal"
"Electronic Granite Table","41","$401.55","11/25/2023","Bronze"
"Practical Frozen Tuna","99","$373.33","01/29/2024","Fresh"
"Rustic Steel Chips","91","$142.81","08/17/2023","Wooden"
"Incredible Concrete Cheese","21","$83.38","12/14/2023","Concrete"
"Handmade Cotton Bacon","71","$18.36","04/20/2024","Wooden"
"Awesome Soft Mouse","16","$903.02","02/12/2024","Metal"
"Fantastic Wooden Cheese","31","$864.76","12/18/2022","Soft"
"Awesome Plastic Shirt","23","$746.87","01/22/2024","Rubber"
"Modern Cotton Bacon","93","$428.34","12/12/2023","Granite"
"Practical Plastic Towels","57","$939.26","11/17/2023","Concrete"
"Oriental Cotton Ball","39","$332.94","10/22/2023","Cotton"
"Electronic Steel Keyboard","95","$56.69","07/27/2023","Cotton"
"Intelligent Soft Pizza","80","$644.83","05/17/2023","Wooden"
"Handcrafted Wooden Chicken","75","$134.16","12/16/2023","Wooden"
"Gorgeous Rubber Pants","58","$431.14","06/09/2023","Granite"
"Tasty Soft Ball","94","$82.26","02/16/2023","Plastic"
"Rustic Granite Keyboard","22","$755.01","05/02/2023","Bronze"
"Tasty Plastic Gloves","24","$764.17","04/30/2023","Metal"
"Fantastic Granite Chicken","94","$235.49","05/16/2023","Wooden"
"Awesome Bronze Chicken","74","$564.54","06/03/2023","Concrete"
"Unbranded Bronze Keyboard","86","$887.69","11/29/2023","Wooden"
"Gorgeous Steel Chips","47","$445.43","07/27/2023","Wooden"
"Oriental Cotton Soap","84","$65.15","11/24/2023","Plastic"
"Rustic Metal Tuna","56","$754.67","05/27/2023","Rubber"
"Modern Bronze Mouse","46","$102.43","02/08/2024","Soft"
"Luxurious Metal Soap","34","$514.28","12/31/2022","Cotton"
"Practical Cotton Pizza","62","$919.82","04/13/2024","Plastic"
"Fantastic Wooden Chair","13","$851.96","01/22/2024","Metal"
"Unbranded Plastic Gloves","35","$290.33","11/12/2023","Plastic"
"Refined Fresh Gloves","80","$167.76","04/06/2024","Concrete"
"Modern Cotton Pizza","26","$539.04","12/28/2023","Concrete"
"Refined Wooden Sausages","4","$401.61","12/25/2022","Metal"
"Fantastic Frozen Pizza","12","$55.55","03/14/2023","Bronze"
"Elegant Bronze Sausages","43","$794.76","12/18/2023","Steel"
"Generic Steel Fish","73","$649.61","01/29/2023","Cotton"
"Incredible Steel Gloves","13","$609.54","04/29/2023","Metal"
"Luxurious Bronze Shirt","13","$948.67","05/16/2023","Cotton"
"Gorgeous Bronze Cheese","89","$787.86","10/07/2023","Cotton"
"Intelligent Steel Cheese","41","$899.53","02/04/2024","Fresh"
"Awesome Wooden Towels","80","$568.24","05/20/2023","Rubber"
"Recycled Frozen Keyboard","75","$311.40","01/24/2023","Bronze"
"Sleek Metal Car","72","$337.43","04/10/2023","Soft"
"Refined Wooden Keyboard","78","$885.38","01/23/2023","Frozen"
"Small Wooden Pizza","36","$244.95","03/30/2023","Plastic"
"Electronic Concrete Tuna","53","$144.85","08/21/2023","Steel"
"Awesome Frozen Hat","58","$340.29","04/30/2023","Concrete"
"Oriental Plastic Shoes","59","$670.25","03/03/2023","Wooden"
"Rustic Soft Sausages","100","$43.46","08/06/2023","Wooden"
"Fantastic Frozen Towels","15","$64.04","01/14/2023","Cotton"
"Tasty Steel Computer","49","$201.58","11/14/2023","Wooden"
"Luxurious Soft Salad","26","$498.24","08/15/2023","Soft"
"Handcrafted Frozen Chicken","61","$257.95","07/05/2023","Cotton"
"Recycled Cotton Hat","5","$288.85","07/01/2023","Frozen"
"Recycled Frozen Chicken","66","$732.96","09/12/2023","Bronze"
"Generic Steel Chips","76","$883.48","02/28/2023","Rubber"
"Licensed Rubber Pizza","12","$260.67","03/30/2024","Steel"
"Handmade Metal Pants","87","$42.91","12/25/2022","Granite"
"Awesome Plastic Chicken","71","$551.97","04/07/2023","Rubber"
"Awesome Frozen Chair","51","$649.81","01/23/2024","Fresh"
"Handcrafted Plastic Chair","42","$529.46","09/12/2023","Wooden"
"Bespoke Plastic Chicken","45","$945.36","04/20/2024","Frozen"
"Generic Cotton Hat","93","$340.25","07/12/2023","Bronze"
"Sleek Frozen Chips","56","$334.87","03/19/2023","Wooden"
"Sleek Bronze Salad","68","$519.44","10/07/2023","Soft"
"Rustic Granite Keyboard","30","$971.70","01/21/2023","Plastic"
"Handcrafted Rubber Pizza","43","$70.76","02/06/2023","Plastic"
"Recycled Soft Fish","50","$325.79","02/27/2023","Frozen"
"Electronic Granite Shirt","38","$974.21","10/26/2023","Bronze"
"Small Metal Chicken","16","$787.40","10/20/2023","Frozen"
"Handmade Wooden Soap","72","$600.30","08/13/2023","Wooden"
"Bespoke Cotton Pants","79","$867.55","01/18/2024","Frozen"
"Handcrafted Wooden Fish","29","$575.31","04/11/2024","Concrete"
"Tasty Fresh Mouse","29","$842.57","02/26/2024","Frozen"
"Sleek Bronze Car","84","$109.33","10/02/2023","Granite"
"Generic Rubber Shirt","69","$94.57","07/03/2023","Wooden"
"Electronic Granite Car","12","$876.88","07/28/2023","Cotton"
"Awesome Granite Shirt","30","$553.48","06/08/2023","Bronze"
"Handmade Wooden Gloves","22","$243.67","01/07/2023","Steel"
"Bespoke Metal Towels","15","$128.26","05/01/2024","Concrete"
"Oriental Metal Gloves","88","$618.90","03/28/2023","Metal"
"Incredible Plastic Pants","70","$262.42","01/07/2023","Fresh"
"Intelligent Metal Fish","67","$712.46","03/27/2023","Granite"
"Luxurious Plastic Tuna","96","$992.13","08/15/2023","Fresh"
"Modern Wooden Hat","42","$377.72","03/21/2023","Wooden"
"Electronic Metal Table","96","$572.02","10/18/2023","Bronze"
"Oriental Metal Pizza","16","$994.39","12/25/2023","Rubber"
"Elegant Cotton Computer","75","$540.53","05/30/2023","Plastic"
"Unbranded Steel Pizza","71","$101.18","12/24/2022","Bronze"
"Luxurious Frozen Mouse","22","$340.00","09/27/2023","Soft"
"Refined Bronze Tuna","2","$589.98","12/01/2023","Metal"
"Generic Fresh Fish","40","$369.61","07/26/2023","Metal"
"Modern Metal Gloves","28","$656.71","12/22/2022","Granite"
"Electronic Wooden Bacon","56","$871.59","11/07/2023","Concrete"
"Handmade Wooden Chicken","61","$324.10","11/10/2023","Soft"
"Practical Bronze Fish","83","$469.82","04/07/2024","Granite"
"Gorgeous Frozen Chicken","14","$803.31","11/04/2023","Metal"
"Modern Cotton Shoes","19","$133.27","08/26/2023","Concrete"
"Bespoke Fresh Fish","38","$275.64","03/13/2023","Concrete"
"Fantastic Granite Towels","91","$347.01","04/22/2024","Concrete"
"Rustic Soft Chair","10","$108.96","01/04/2023","Metal"
"Rustic Wooden Chair","78","$246.29","04/04/2023","Steel"
"Licensed Fresh Pants","53","$551.75","08/28/2023","Steel"
"Recycled Plastic Computer","16","$342.87","03/20/2024","Fresh"
"Electronic Granite Salad","76","$927.27","03/12/2023","Fresh"
"Electronic Wooden Bacon","51","$134.80","01/30/2023","Granite"
"Unbranded Plastic Gloves","30","$160.23","11/03/2023","Rubber"
"Tasty Bronze Sausages","90","$685.14","10/31/2023","Bronze"
"Awesome Wooden Chips","12","$881.87","04/15/2024","Bronze"
"Awesome Soft Ball","2","$797.52","06/18/2023","Frozen"
"Fantastic Cotton Ball","29","$468.13","04/26/2023","Steel"
"Small Granite Chair","18","$758.61","02/25/2024","Rubber"
"Gorgeous Plastic Hat","67","$163.12","01/17/2024","Cotton"
"Practical Soft Hat","70","$471.28","12/13/2023","Metal"
"Incredible Granite Computer","67","$704.85","12/04/2023","Granite"
"Refined Fresh Car","51","$326.52","08/29/2023","Concrete"
"Generic Cotton Tuna","57","$359.31","04/21/2024","Frozen"
"Sleek Plastic Computer","32","$212.09","02/19/2023","Bronze"
"Handcrafted Concrete Table","61","$200.29","01/09/2024","Cotton"
"Rustic Granite Bacon","18","$319.14","06/19/2023","Frozen"
"Practical Soft Pants","86","$468.33","02/24/2023","Frozen"
"Licensed Cotton Pants","50","$896.52","04/09/2024","Wooden"
"Handcrafted Wooden Fish","76","$299.55","01/04/2024","Concrete"
"Bespoke Granite Bacon","20","$193.91","04/12/2023","Rubber"
"Luxurious Frozen Keyboard","79","$423.38","11/28/2023","Fresh"
"Awesome Fresh Towels","82","$618.60","01/10/2023","Frozen"
"Elegant Concrete Pants","42","$504.39","05/28/2023","Metal"
"Luxurious Metal Towels","4","$458.64","09/08/2023","Steel"
"Rustic Metal Computer","32","$144.03","09/14/2023","Cotton"
"Fantastic Concrete Car","11","$49.82","04/22/2024","Metal"
"Electronic Fresh Fish","92","$270.56","12/24/2023","Frozen"
"Gorgeous Granite Computer","56","$92.47","07/05/2023","Fresh"
"Ergonomic Soft Mouse","62","$529.31","07/21/2023","Rubber"
"Incredible Steel Chicken","77","$585.98","06/29/2023","Soft"
"Refined Plastic Chicken","77","$655.22","12/24/2023","Plastic"
"Incredible Metal Car","3","$205.43","01/25/2023","Concrete"
"Recycled Bronze Tuna","73","$577.47","10/24/2023","Frozen"
"Sleek Rubber Cheese","19","$696.88","09/30/2023","Fresh"
"Small Plastic Bike","20","$925.71","11/27/2023","Concrete"
"Practical Steel Shirt","26","$768.11","03/29/2023","Steel"
"Rustic Rubber Bike","29","$617.95","04/09/2023","Granite"
"Incredible Plastic Computer","49","$927.74","06/04/2023","Fresh"
"Refined Frozen Cheese","78","$576.80","09/08/2023","Concrete"
"Handmade Rubber Gloves","23","$732.63","11/30/2023","Bronze"
"Small Wooden Computer","23","$227.17","01/01/2023","Cotton"
"Rustic Bronze Chips","66","$207.46","10/24/2023","Steel"
"Modern Bronze Chips","70","$325.45","05/24/2023","Concrete"
"Handcrafted Granite Chicken","2","$844.22","05/10/2023","Rubber"
"Modern Metal Table","69","$269.50","09/22/2023","Soft"
"Handmade Granite Bike","88","$378.32","02/01/2024","Soft"
"Practical Fresh Chicken","96","$485.89","11/02/2023","Cotton"
"Electronic Frozen Bike","59","$373.57","10/02/2023","Steel"
"Elegant Steel Computer","50","$326.69","05/08/2023","Concrete"
"Handmade Granite Towels","91","$575.04","02/29/2024","Cotton"
"Ergonomic Concrete Chicken","43","$500.52","01/17/2024","Bronze"
"Awesome Concrete Bike","7","$932.97","08/10/2023","Concrete"
"Modern Cotton Mouse","92","$679.06","11/10/2023","Cotton"
"Handcrafted Concrete Salad","93","$763.44","10/04/2023","Bronze"
"Small Plastic Keyboard","17","$494.36","03/08/2023","Soft"
"Oriental Soft Mouse","35","$578.69","06/16/2023","Fresh"
"Licensed Steel Chair","22","$345.26","06/23/2023","Steel"
"Handmade Wooden Chicken","83","$892.70","04/07/2024","Granite"
"Sleek Concrete Pizza","50","$930.54","04/27/2023","Plastic"
"Handcrafted Frozen Bike","25","$876.48","11/29/2023","Steel"
"Practical Soft Hat","25","$476.18","03/11/2024","Bronze"
"Electronic Metal Keyboard","91","$849.19","04/11/2024","Fresh"
"Electronic Plastic Bike","22","$735.25","04/21/2023","Bronze"
"Generic Frozen Shirt","27","$634.52","01/18/2023","Rubber"
"Luxurious Frozen Cheese","44","$374.40","01/15/2024","Fresh"
"Bespoke Plastic Chips","11","$221.64","02/12/2023","Plastic"
"Bespoke Fresh Keyboard","14","$990.81","05/15/2023","Rubber"
"Generic Steel Chips","9","$433.63","03/22/2024","Cotton"
"Incredible Steel Cheese","96","$332.96","01/24/2023","Cotton"
"Oriental Plastic Bacon","69","$365.00","03/08/2023","Plastic"
"Fantastic Metal Pizza","35","$67.26","09/13/2023","Concrete"
"Oriental Bronze Pants","6","$47.53","05/11/2023","Cotton"
"Handcrafted Rubber Shoes","27","$462.12","10/11/2023","Cotton"
"Fantastic Bronze Mouse","70","$217.66","04/28/2024","Wooden"
"Handcrafted Wooden Table","64","$417.52","01/18/2024","Concrete"
"Fantastic Metal Salad","21","$65.50","10/29/2023","Concrete"
"Awesome Granite Chips","14","$656.98","05/26/2023","Concrete"
"Recycled Plastic Car","48","$615.39","08/15/2023","Granite"
"Handmade Steel Hat","29","$336.39","01/03/2024","Granite"
"Luxurious Steel Bacon","12","$885.76","05/26/2023","Cotton"
"Ergonomic Concrete Car","79","$373.57","12/26/2023","Rubber"
